temporada,programa,cancion,artista,j1,j2,j3,j4,publico,bonus,final,total,j5,titulo,autor,especiales,pais,region,ciudad,sexo,edad,categoria
4,13,"La fiesta terminó, de Paloma San Basilio (Training VIP)",Vicky Larraz,12,10,10,12,9,Adrián,21.0,62 (12),0,La fiesta terminó,Paloma San Basilio (Training VIP),Training,España,Madrid,Madrid,F,57,Cantante
4,14,"Physical,de Olivia Newton-John",Vicky Larraz,6,4,5,8,4,Ruth,8.0,23 (4),0,Physical,Olivia Newton-John,,España,Madrid,Madrid,F,57,Cantante
4,15,"It Must Have Been Love, de Marie Fredriksson (Roxette)",Vicky Larraz,4,4,4,7,4,,8.0,19 (4),0,It Must Have Been Love,Marie Fredriksson (Roxette),,España,Madrid,Madrid,F,57,Cantante
4,16,"Hello, de Adele",Vicky Larraz,5,5,5,5,5,,10.0,20 (5),0,Hello,Adele,,España,Madrid,Madrid,F,57,Cantante
4,1,"Walking on Sunshine, de Katrina Leskanich (Katrina & The Waves)",Ana Morgade,5,7,5,5,5,El Sevilla,11.0,28 (6),0,Walking on Sunshine,Katrina Leskanich (Katrina & The Waves),,España,Madrid,Madrid,F,40,Humorista
4,2,"La isla bonita, de Madonna",Ana Morgade,6,6,9,7,4,Ruth,11.0,31 (7),0,La isla bonita,Madonna,,España,Madrid,Madrid,F,40,Humorista
4,3,"Shake It Off, de Taylor Swift",Ana Morgade,6,8,9,6,4,Vicky,13.0,35 (9),0,Shake It Off,Taylor Swift,,España,Madrid,Madrid,F,40,Humorista
4,4,"Disparé, de Mai Meneses (Nena Daconte)",Ana Morgade,9,9,4,9,7,Silvia,15.0,31 (8),0,Disparé,Mai Meneses (Nena Daconte),,España,Madrid,Madrid,F,40,Humorista
4,5,"Heart of glass, de Deborah Harry (Blondie)",Ana Morgade,10,9,11,8,9,Edu,20.0,41 (11),0,Heart of glass,Deborah Harry (Blondie),,España,Madrid,Madrid,F,40,Humorista
4,6,"Loca, de Malena Gracia (Sorpresa, Sorpresa)",Ana Morgade,9,10,12,12,10,Falete,21.0,46 (11),0,Loca,"Malena Gracia (Sorpresa, Sorpresa)",Sorpresa,España,Madrid,Madrid,F,40,Humorista
4,7,"Saturday Night , de Whigfield",Ana Morgade,5,5,6,4,7,Silvia,11.0,20 (4),0,Saturday Night ,Whigfield,,España,Madrid,Madrid,F,40,Humorista
4,8,"Salta, de Alejo Stivel (Tequila)",Ana Morgade,4,8,5,7,7,Falete,13.0,24 (6),0,Salta,Alejo Stivel (Tequila),,España,Madrid,Madrid,F,40,Humorista
4,9,"Supernatural, de Marta Sánchez (Olé Olé)",Ana Morgade,7,7,5,8,8,El Sevilla,15.0,27 (7),0,Supernatural,Marta Sánchez (Olé Olé),,España,Madrid,Madrid,F,40,Humorista
4,10,"Ven, devórame otra vez, de Toñi Salazar con Anna Simon como Encarna Salazar (Azúcar Moreno) (Trae un amigo)",Ana Morgade,6,8,6,7,5,Silvia,11.0,27 (6),0,"Ven, devórame otra vez",Toñi Salazar con Anna Simon como Encarna Salazar (Azúcar Moreno) (Trae un amigo),Trae un amigo,España,Madrid,Madrid,F,40,Humorista
4,11,"Anaconda, de Nicki Minaj",Ana Morgade,10,12,12,11,10,Adrián,22.0,63 (12),0,Anaconda,Nicki Minaj,,España,Madrid,Madrid,F,40,Humorista
4,12,"Bang Bang (My Baby Shot Me Down), de Nancy Sinatra",Ana Morgade,10,10,6,10,10,Vicky,20.0,39 (10),0,Bang Bang (My Baby Shot Me Down),Nancy Sinatra,,España,Madrid,Madrid,F,40,Humorista
4,13,"Voy en un coche, de Christina Rosenvinge (Christina y Los Subterráneos)",Ana Morgade,4,4,5,9,6,Adrián,12.0,22 (6),0,Voy en un coche,Christina Rosenvinge (Christina y Los Subterráneos),,España,Madrid,Madrid,F,40,Humorista
4,14,"Los piconeros, de Penélope Cruz (La niña de tus ojos)",Ana Morgade,8,7,10,6,10,Silvia,20.0,40 (10),0,Los piconeros,Penélope Cruz (La niña de tus ojos),,España,Madrid,Madrid,F,40,Humorista
4,15,"Just a Girl, de Gwen Stefani (No Doubt)",Ana Morgade,10,9,8,10,8,,18.0,37 (10),0,Just a Girl,Gwen Stefani (No Doubt),,España,Madrid,Madrid,F,40,Humorista
4,16,"Downtown, de Petula Clark",Ana Morgade,8,8,8,9,10,,19.0,33 (9),0,Downtown,Petula Clark,,España,Madrid,Madrid,F,40,Humorista
4,1,"Venezia, de David Summers (Hombres G)",El Sevilla,4,4,4,4,4,Ana,8.0,25 (4),0,Venezia,David Summers (Hombres G),,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,2,"Quiero ser como tú, de El Rey Mono (El Libro de la Selva)",El Sevilla,5,5,5,4,5,Silvia,10.0,25 (5),0,Quiero ser como tú,El Rey Mono (El Libro de la Selva),,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,3,"Porque te vas, de Jeanette",El Sevilla,5,7,11,11,9,Ana,17.0,34 (8),0,Porque te vas,Jeanette,,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,4,"Y nos dieron las diez, de Joaquín Sabina",El Sevilla,7,5,8,6,9,Vicky,15.0,29 (6),0,Y nos dieron las diez,Joaquín Sabina,,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,5,"Baila morena, de Zucchero",El Sevilla,7,7,6,4,6,Silvia,11.0,27 (5),0,Baila morena,Zucchero,,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,6,"Highway to Hell, de Brian Johnson (AC/DC)",El Sevilla,5,9,8,11,11,Ana,20.0,36 (9),0,Highway to Hell,Brian Johnson (AC/DC),,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,7,"La gozadera, de Alexander Delgado Hernández (Gente de Zona) con Xuso Jones como Marc Anthony (Trae un amigo)",El Sevilla,7,6,5,9,6,Silvia,12.0,27 (6),0,La gozadera,Alexander Delgado Hernández (Gente de Zona) con Xuso Jones como Marc Anthony (Trae un amigo),Trae un amigo,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,8,"Comando G, de Tino Fernández ""Ficha Roja"" (Parchís) (Comando G)",El Sevilla,10,9,9,9,5,Pablo,14.0,43 (9),0,Comando G,"Tino Fernández ""Ficha Roja"" (Parchís) (Comando G)",,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,9,"Noche de bodas, de Chavela Vargas",El Sevilla,12,12,12,12,12,Adrián,24.0,69 (12),0,Noche de bodas,Chavela Vargas,,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,10,"Hard Rock Hallelujah, de Tomi Putaansuu (Mr Lordi) (Lordi)",El Sevilla,10,11,9,8,9,Adrián,18.0,38 (9),0,Hard Rock Hallelujah,Tomi Putaansuu (Mr Lordi) (Lordi),,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,11,"Tutti frutti, de Little Richard",El Sevilla,4,5,4,5,6,Ana,10.0,18 (4),0,Tutti frutti,Little Richard,,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,12,"Pastillas para dormir, de David Muñoz (Estopa) (Training VIP)",El Sevilla,7,6,10,5,7,Falete,13.0,31 (6),0,Pastillas para dormir,David Muñoz (Estopa) (Training VIP),Training,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,13,"Pa' mi guerrera, de Huecco",El Sevilla,6,5,4,5,5,Vicky,9.0,20 (4),0,Pa' mi guerrera,Huecco,,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,14,"La gallina Cocoguagua, de Ana Anguita (Enrique y Ana) (Sorpresa, Sorpresa)",El Sevilla,5,6,6,4,5,Pablo,10.0,24 (5),0,La gallina Cocoguagua,"Ana Anguita (Enrique y Ana) (Sorpresa, Sorpresa)",Sorpresa,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,15,"Feo, fuerte y formal, de Loquillo (Loquillo y Trogloditas)",El Sevilla,5,7,9,6,5,,12.0,27 (7),0,"Feo, fuerte y formal",Loquillo (Loquillo y Trogloditas),,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
4,16,"Corazón de neón, de Javier Gurruchaga (Orquesta Mondragón)",El Sevilla,6,7,6,7,6,,12.0,26 (6),0,Corazón de neón,Javier Gurruchaga (Orquesta Mondragón),,España,Andalucía,San Juan de Aznalfarache,M,50,Cantante
5,1,"I'll Be There y Who's Lovin' You, de Michael Jackson (The Jackson 5)",Beatriz Luengo,10,11,12,12,12,,24.0,45 (12),0,I'll Be There y Who's Lovin' You,Michael Jackson (The Jackson 5),,España,Madrid,Madrid,F,34,Cine
5,2,"I'm a Slave 4 U, de Britney Spears",Beatriz Luengo,9,9,9,9,8,,17.0,36 (9),0,I'm a Slave 4 U,Britney Spears,,España,Madrid,Madrid,F,34,Cine
5,3,"Diles, de Malú",Beatriz Luengo,7,8,9,6,10,,16.0,30 (6),0,Diles,Malú,,España,Madrid,Madrid,F,34,Cine
5,4,"If I Ain't Got You , de Alicia Keys con Las Supremas de Móstoles como coristas",Beatriz Luengo,8,7,9,7,11,,19.0,31 (8),0,If I Ain't Got You ,Alicia Keys con Las Supremas de Móstoles como coristas,,España,Madrid,Madrid,F,34,Cine
5,5,"All That Jazz, de Catherine Zeta-Jones (Chicago)",Beatriz Luengo,11,11,11,9,9,,20.0,42 (11),0,All That Jazz,Catherine Zeta-Jones (Chicago),,España,Madrid,Madrid,F,34,Cine
5,6,"Marinero de luces, de Isabel Pantoja",Beatriz Luengo,8,9,9,11,11,,20.0,37 (9),0,Marinero de luces,Isabel Pantoja,,España,Madrid,Madrid,F,34,Cine
5,7,"Cheap Thrills, de Sia",Beatriz Luengo,12,12,12,12,9,,21.0,48 (12),0,Cheap Thrills,Sia,,España,Madrid,Madrid,F,34,Cine
5,8,"Memory, de Barbra Streisand",Beatriz Luengo,9,7,7,6,10,,17.0,29 (7),0,Memory,Barbra Streisand,,España,Madrid,Madrid,F,34,Cine
5,9,"New York, New York, de Liza Minnelli con Pablo Puyol como Frank Sinatra (Trae un amigo)",Beatriz Luengo,9,12,8,10,10,,19.0,39 (9),0,"New York, New York",Liza Minnelli con Pablo Puyol como Frank Sinatra (Trae un amigo),Trae un amigo,España,Madrid,Madrid,F,34,Cine
5,10,"Focus, de Ariana Grande",Beatriz Luengo,11,10,11,10,10,,21.0,42 (11),0,Focus,Ariana Grande,,España,Madrid,Madrid,F,34,Cine
5,11,"Un-Break My Heart, de Toni Braxton",Beatriz Luengo,8,12,10,8,10,,20.0,38 (10),0,Un-Break My Heart,Toni Braxton,,España,Madrid,Madrid,F,34,Cine
5,12,Contigo en la distancia de Christina Aguilera,Beatriz Luengo,7,7,8,9,8,,15.0,31 (7),0,Contigo en la distancia,Christina Aguilera,,España,Madrid,Madrid,F,34,Cine
5,13,"Work, de Rihanna con Yotuel como Drake (Trae un amigo)",Beatriz Luengo,11,11,11,9,11,,22.0,42 (11),0,Work,Rihanna con Yotuel como Drake (Trae un amigo),Trae un amigo,España,Madrid,Madrid,F,34,Cine
5,14,"Volver, de Estrella Morente",Beatriz Luengo,5,5,9,7,9,,16.0,26 (7),0,Volver,Estrella Morente,,España,Madrid,Madrid,F,34,Cine
5,15,"Hallelujah, de Jennifer Hudson",Beatriz Luengo,9,9,9,10,11,,20.0,37 (9),0,Hallelujah,Jennifer Hudson,,España,Madrid,Madrid,F,34,Cine
5,16,Million Reasons de Lady Gaga,Beatriz Luengo,11,11,10,11,10,,21.0,43 (11),0,Million Reasons,Lady Gaga,,España,Madrid,Madrid,F,34,Cine
5,17,Run the World (Girls) de Beyoncé,Beatriz Luengo,8,10,10,8,10,,20.0,36 (10),0,Run the World (Girls),Beyoncé,,España,Madrid,Madrid,F,34,Cine
5,1,"Next to Me, de Emeli Sandé",Rosa López,7,9,11,7,11,,19.0,34 (8),0,Next to Me,Emeli Sandé,,España,Andalucía,Peñuelas,F,36,Cantante
5,2,"Corazón contento, de Marisol",Rosa López,6,7,7,7,7,,14.0,27 (7),0,Corazón contento,Marisol,,España,Andalucía,Peñuelas,F,36,Cantante
5,3,"No, de Meghan Trainor",Rosa López,11,11,10,12,9,,20.0,44 (11),0,No,Meghan Trainor,,España,Andalucía,Peñuelas,F,36,Cantante
5,4,"GoldenEye, de Tina Turner",Rosa López,6,11,10,6,10,,20.0,33 (10),0,GoldenEye,Tina Turner,,España,Andalucía,Peñuelas,F,36,Cantante
5,5,"Frozen, de Madonna",Rosa López,5,5,7,8,11,,17.0,25 (6),0,Frozen,Madonna,,España,Andalucía,Peñuelas,F,36,Cantante
5,6,"Amor a la mexicana, de Thalía",Rosa López,11,11,11,10,9,,20.0,43 (11),0,Amor a la mexicana,Thalía,,España,Andalucía,Peñuelas,F,36,Cantante
5,7,"Dancing Queen, de Anni-Frid Lyngstad con Verónica Romero como Agnetha Fältskog (ABBA) (Trae un amigo)",Rosa López,5,4,6,4,6,,11.0,19 (5),0,Dancing Queen,Anni-Frid Lyngstad con Verónica Romero como Agnetha Fältskog (ABBA) (Trae un amigo),Trae un amigo,España,Andalucía,Peñuelas,F,36,Cantante
5,8,"Bad Girls, de Donna Summer con Las Supremas de Móstoles como coristas",Rosa López,8,8,8,8,11,,19.0,32 (8),0,Bad Girls,Donna Summer con Las Supremas de Móstoles como coristas,,España,Andalucía,Peñuelas,F,36,Cantante
5,9,"Te quiero, te quiero, de Carmen Sevilla",Rosa López,7,9,11,9,9,,17.0,36 (8),0,"Te quiero, te quiero",Carmen Sevilla,,España,Andalucía,Peñuelas,F,36,Cantante
5,10,"Stars, de Mick Hucknall (Simply Red)",Rosa López,8,6,9,7,9,,17.0,30 (8),0,Stars,Mick Hucknall (Simply Red),,España,Andalucía,Peñuelas,F,36,Cantante
5,11,"Sin saber por qué, de Vanesa Martín (Training VIP)",Rosa López,11,10,12,11,12,,24.0,44 (12),0,Sin saber por qué,Vanesa Martín (Training VIP),Training,España,Andalucía,Peñuelas,F,36,Cantante
5,12,"No me importa nada, de Luz Casal",Rosa López,12,12,12,11,10,,22.0,47 (12),0,No me importa nada,Luz Casal,,España,Andalucía,Peñuelas,F,36,Cantante
5,13,"Pump Up the Jam, de Ya Kid K (Technotronic)",Rosa López,9,8,9,10,5,,14.0,36 (9),0,Pump Up the Jam,Ya Kid K (Technotronic),,España,Andalucía,Peñuelas,F,36,Cantante
5,14,"Come, de Jain",Rosa López,7,8,8,10,11,,19.0,33 (8),0,Come,Jain,,España,Andalucía,Peñuelas,F,36,Cantante
5,15,"Blank Space, de Taylor Swift",Rosa López,6,8,8,8,7,,14.0,30 (7),0,Blank Space,Taylor Swift,,España,Andalucía,Peñuelas,F,36,Cantante
5,16,"El Pichi, de Sara Montiel",Rosa López,7,6,9,10,11,,20.0,32 (9),0,El Pichi,Sara Montiel,,España,Andalucía,Peñuelas,F,36,Cantante
5,17,"Oye, de Gloria Estefan",Rosa López,6,7,9,6,12,,18.0,28 (6),0,Oye,Gloria Estefan,,España,Andalucía,Peñuelas,F,36,Cantante
5,1,"Como yo te amo, de Raphael",Blas Cantó,8,7,10,10,10,,19.0,35 (9),0,Como yo te amo,Raphael,,España,Murcia,Ricote,M,25,Cantante
5,2,"Greased Lightning , de John Travolta (Grease)",Blas Cantó,10,10,10,10,10,,20.0,40 (10),0,Greased Lightning ,John Travolta (Grease),,España,Murcia,Ricote,M,25,Cantante
5,3,"Can't Stop the Feeling!, de Justin Timberlake",Blas Cantó,12,12,11,11,12,,24.0,46 (12),0,Can't Stop the Feeling!,Justin Timberlake,,España,Murcia,Ricote,M,25,Cantante
5,4,"Sola, de Diana Navarro (Training VIP)",Blas Cantó,12,12,12,12,12,,24.0,48 (12),0,Sola,Diana Navarro (Training VIP),Training,España,Murcia,Ricote,M,25,Cantante
5,5,"Stay With Me, de Sam Smith",Blas Cantó,9,10,10,6,10,,20.0,35 (10),0,Stay With Me,Sam Smith,,España,Murcia,Ricote,M,25,Cantante
5,6,"Livin' la vida loca, de Ricky Martin",Blas Cantó,9,10,10,9,12,,22.0,38 (10),0,Livin' la vida loca,Ricky Martin,,España,Murcia,Ricote,M,25,Cantante
5,7,"Qué voy a hacer con mi amor, de Alejandro Fernández",Blas Cantó,11,9,11,10,11,,21.0,41 (10),0,Qué voy a hacer con mi amor,Alejandro Fernández,,España,Murcia,Ricote,M,25,Cantante
5,8,"Believe, de Cher",Blas Cantó,12,11,10,12,12,,24.0,45 (12),0,Believe,Cher,,España,Murcia,Ricote,M,25,Cantante
5,9,"Feeling Good, de Michael Bublé",Blas Cantó,10,11,9,11,11,,22.0,41 (11),0,Feeling Good,Michael Bublé,,España,Murcia,Ricote,M,25,Cantante
5,10,"S.O.S, de Falete (Training VIP)",Blas Cantó,12,12,12,12,12,,24.0,48 (12),0,S.O.S,Falete (Training VIP),Training,España,Murcia,Ricote,M,25,Cantante
5,11,"La Bohème, de Charles Aznavour",Blas Cantó,9,11,11,12,11,,22.0,43 (11),0,La Bohème,Charles Aznavour,,España,Murcia,Ricote,M,25,Cantante
5,12,"Purple Rain, de Prince con Roko como Beyoncé (Trae un amigo)",Blas Cantó,11,8,11,6,11,,20.0,36 (9),0,Purple Rain,Prince con Roko como Beyoncé (Trae un amigo),Trae un amigo,España,Murcia,Ricote,M,25,Cantante
5,13,Ave María de Andrea Bocelli,Blas Cantó,7,6,7,5,12,,17.0,25 (5),0,Ave María,Andrea Bocelli,,España,Murcia,Ricote,M,25,Cantante
5,14,Somebody to Love de Freddie Mercury (Queen),Blas Cantó,11,11,12,12,12,,23.0,46 (11),0,Somebody to Love,Freddie Mercury (Queen),,España,Murcia,Ricote,M,25,Cantante
5,15,"Libre, de Nino Bravo",Blas Cantó,10,10,10,9,9,,19.0,39 (10),0,Libre,Nino Bravo,,España,Murcia,Ricote,M,25,Cantante
5,16,"Left Outside Alone, de Anastacia",Blas Cantó,12,12,12,12,12,,24.0,48 (12),0,Left Outsi,"Alone, de Anastacia",,España,Murcia,Ricote,M,25,Cantante
5,1,"Tengo miedo, de Marifé de Triana",Lorena Gómez,11,10,9,11,9,,19.0,41 (10),0,Tengo miedo,Marifé de Triana,,España,Canarias,Lérida,F,30,Cantante
5,2,"Sax, de Fleur East",Lorena Gómez,12,12,12,11,12,,24.0,47 (12),0,Sax,Fleur East,,España,Canarias,Lérida,F,30,Cantante
5,3,"Always , de Jon Bon Jovi (Bon Jovi)",Lorena Gómez,9,7,7,8,8,,17.0,31 (9),0,Always ,Jon Bon Jovi (Bon Jovi),,España,Canarias,Lérida,F,30,Cantante
5,4,"Domino , de Jessie J",Lorena Gómez,9,5,8,5,5,,10.0,27 (5),0,Domino ,Jessie J,,España,Canarias,Lérida,F,30,Cantante
5,5,"90 minutos, de India Martínez (Training VIP)",Lorena Gómez,12,12,12,12,12,,24.0,48 (12),0,90 minutos,India Martínez (Training VIP),Training,España,Canarias,Lérida,F,30,Cantante
5,6,"La bicicleta, de Shakira con Xuso Jones como Carlos Vives (Trae un amigo)",Lorena Gómez,10,8,7,6,8,,16.0,31 (8),0,La bicicleta,Shakira con Xuso Jones como Carlos Vives (Trae un amigo),Trae un amigo,España,Canarias,Lérida,F,30,Cantante
5,7,"When We Were Young, de Adele",Lorena Gómez,7,7,7,6,8,,14.0,27 (6),0,When We Were Young,Adele,,España,Canarias,Lérida,F,30,Cantante
5,8,"Fue un placer conocerte, de Rocío Dúrcal",Lorena Gómez,11,10,11,11,9,,19.0,43 (10),0,Fue un placer conocerte,Rocío Dúrcal,,España,Canarias,Lérida,F,30,Cantante
5,9,"Stronger (What Doesn't Kill You), de Kelly Clarkson",Lorena Gómez,8,7,7,7,6,,13.0,29 (7),0,Stronger (What Doesn't Kill You),Kelly Clarkson,,España,Canarias,Lérida,F,30,Cantante
5,10,"Cuando nadie me ve, de Niña Pastori",Lorena Gómez,10,11,10,11,11,,21.0,42 (10),0,Cuando nadie me ve,Niña Pastori,,España,Canarias,Lérida,F,30,Cantante
5,11,"Lucía, de David Bisbal",Lorena Gómez,7,9,9,7,8,,15.0,32 (7),0,Lucía,David Bisbal,,España,Canarias,Lérida,F,30,Cantante
5,12,"One Moment in Time, de Whitney Houston",Lorena Gómez,8,11,9,12,9,,20.0,40 (11),0,One Moment in Time,Whitney Houston,,España,Canarias,Lérida,F,30,Cantante
5,13,"La mala costumbre, de Pastora Soler",Lorena Gómez,10,9,10,11,10,,20.0,40 (10),0,La mala costumbre,Pastora Soler,,España,Canarias,Lérida,F,30,Cantante
5,14,"If You Had My Love y Get Right, de Jennifer Lopez",Lorena Gómez,10,9,7,8,8,,17.0,34 (9),0,If You Had My Love y Get Right,Jennifer Lopez,,España,Canarias,Lérida,F,30,Cantante
5,15,"Can't Take My Eyes Off You, de Gloria Gaynor",Lorena Gómez,12,11,11,7,8,,19.0,41 (11),0,Can't Take My Eyes Off You,Gloria Gaynor,,España,Canarias,Lérida,F,30,Cantante
5,16,"The Show Must Go On, de Céline Dion",Lorena Gómez,10,10,11,8,9,,19.0,39 (10),0,The Show Must Go On,Céline Dion,,España,Canarias,Lérida,F,30,Cantante
5,17,"My Way, de Shirley Bassey",Lorena Gómez,12,12,12,11,11,,23.0,47 (12),0,My Way,Shirley Bassey,,España,Canarias,Lérida,F,30,Cantante
5,1,"Unchain My Heart, de Joe Cocker",Juan Muñoz,12,12,8,9,8,,19.0,41 (11),0,Unchain My Heart,Joe Cocker,,España,Cataluña,Barcelona,M,51,Humorista
5,2,"Venecia sin ti, de Dyango (Training VIP)",Juan Muñoz,11,11,11,12,11,,22.0,45 (11),0,Venecia sin ti,Dyango (Training VIP),Training,España,Cataluña,Barcelona,M,51,Humorista
5,3,"La casa por el tejado, de Fito Cabrales (Fito y los Fitipaldis)",Juan Muñoz,10,10,8,9,11,,21.0,37 (10),0,La casa por el tejado,Fito Cabrales (Fito y los Fitipaldis),,España,Cataluña,Barcelona,M,51,Humorista
5,4,"Just a Gigolo y I Ain't Got Nobody, de Louis Prima",Juan Muñoz,11,10,11,8,9,,20.0,40 (11),0,Just a Gigolo y I Ain't Got Nobody,Louis Prima,,España,Cataluña,Barcelona,M,51,Humorista
5,5,"It's A Heartache, de Bonnie Tyler",Juan Muñoz,6,4,4,4,6,,10.0,18 (4),0,It's A Heartache,Bonnie Tyler,,España,Cataluña,Barcelona,M,51,Humorista
5,6,"El muerto vivo, de Peret",Juan Muñoz,4,4,4,4,4,,8.0,16 (4),0,El muerto vivo,Peret,,España,Cataluña,Barcelona,M,51,Humorista
5,7,"El progreso, de Roberto Carlos",Juan Muñoz,10,10,9,9,10,,19.0,38 (9),0,El progreso,Roberto Carlos,,España,Cataluña,Barcelona,M,51,Humorista
5,8,"Pa Madrid, de El Barrio",Juan Muñoz,10,12,12,10,4,,15.0,44 (11),0,Pa Madrid,El Barrio,,España,Cataluña,Barcelona,M,51,Humorista
5,9,"In the summertime, de Ray Dorset (Mungo Jerry)",Juan Muñoz,5,6,6,5,5,,11.0,22 (6),0,In the summertime,Ray Dorset (Mungo Jerry),,España,Cataluña,Barcelona,M,51,Humorista
5,10,"Tren de largo recorrido, de Rafa Sánchez (La Unión)",Juan Muñoz,6,7,5,5,4,,9.0,23 (5),0,Tren de largo recorrido,Rafa Sánchez (La Unión),,España,Cataluña,Barcelona,M,51,Humorista
5,11,"Banana Boat Song, de Harry Belafonte",Juan Muñoz,5,5,5,5,6,,11.0,20 (5),0,Banana Boat Song,Harry Belafonte,,España,Cataluña,Barcelona,M,51,Humorista
5,12,"Arriba los corazones, de Antonio Flores",Juan Muñoz,10,9,6,7,6,,14.0,32 (8),0,Arriba los corazones,Antonio Flores,,España,Cataluña,Barcelona,M,51,Humorista
5,13,"Por una cabeza, de Carlos Gardel",Juan Muñoz,5,4,4,4,4,,8.0,17 (4),0,Por una cabeza,Carlos Gardel,,España,Cataluña,Barcelona,M,51,Humorista
5,14,"Ocupen su localidad y Hoy puede ser un gran día, de Serrat y Sabina (Dos en uno)",Juan Muñoz,12,12,11,11,7,,19.0,46 (12),0,Ocupen su localidad y Hoy puede ser un gran día,Serrat y Sabina (Dos en uno),Dos,España,Cataluña,Barcelona,M,51,Humorista
5,15,"El mundo, de Jimmy Fontana",Juan Muñoz,5,5,5,5,5,,9.0,20 (4),0,El mundo,Jimmy Fontana,,España,Cataluña,Barcelona,M,51,Humorista
5,16,I'm a Believer de Steven Harwell (Smash Mouth),Juan Muñoz,6,9,6,6,4,,10.0,27 (6),0,I'm a Believer,Steven Harwell (Smash Mouth),,España,Cataluña,Barcelona,M,51,Humorista
5,17,Woman de John Lennon,Juan Muñoz,7,5,5,5,5,,10.0,22 (5),0,Woman,John Lennon,,España,Cataluña,Barcelona,M,51,Humorista
5,1,"Limón y sal, de Julieta Venegas",Esther Arroyo,9,8,7,8,7,,14.0,32 (7),0,Limón y sal,Julieta Venegas,,España,Andalucía,Cádiz,F,48,TV
5,2,"La vie en rose, de Grace Jones",Esther Arroyo,8,8,8,8,9,,17.0,32 (8),0,La vie en rose,Grace Jones,,España,Andalucía,Cádiz,F,48,TV
5,3,"Don't get me wrong, de Chrissie Hynde (The Pretenders)",Esther Arroyo,8,9,6,7,6,,13.0,30 (7),0,Don't get me wrong,Chrissie Hynde (The Pretenders),,España,Andalucía,Cádiz,F,48,TV
5,4,"Perfect, de Eddi Reader (Fairground Attraction)",Esther Arroyo,4,4,4,4,4,,8.0,16 (4),0,Perfect,Eddi Reader (Fairground Attraction),,España,Andalucía,Cádiz,F,48,TV
5,5,"Pon una cinta en el viejo roble, de Helena Bianco (Los Mismos)",Esther Arroyo,8,8,9,10,8,,17.0,35 (9),0,Pon una cinta en el viejo roble,Helena Bianco (Los Mismos),,España,Andalucía,Cádiz,F,48,TV
5,6,"Angie, de Mick Jagger (The Rolling Stones)",Esther Arroyo,6,6,6,8,7,,14.0,26 (7),0,Angie,Mick Jagger (The Rolling Stones),,España,Andalucía,Cádiz,F,48,TV
5,7,"Crazy, de Patsy Cline",Esther Arroyo,9,11,10,11,12,,23.0,41 (11),0,Crazy,Patsy Cline,,España,Andalucía,Cádiz,F,48,TV
5,8,"Poupée de cire, poupée de son, de France Gall",Esther Arroyo,7,9,9,9,7,,16.0,34 (9),0,"Poupée de cire, poupée de son",France Gall,,España,Andalucía,Cádiz,F,48,TV
5,9,"Smooth Operator, de Sade Adu (Sade)",Esther Arroyo,6,5,5,6,7,,12.0,22 (5),0,Smooth Operator,Sade Adu (Sade),,España,Andalucía,Cádiz,F,48,TV
5,10,"Échale guindas al pavo, de Rosa Morena",Esther Arroyo,7,8,8,6,5,,12.0,29 (7),0,Échale guindas al pavo,Rosa Morena,,España,Andalucía,Cádiz,F,48,TV
5,11,"Bette Davis Eyes, de Kim Carnes",Esther Arroyo,6,7,8,6,9,,15.0,27 (6),0,Bette Davis Eyes,Kim Carnes,,España,Andalucía,Cádiz,F,48,TV
5,12,"Do You Really Want to Hurt Me, de Boy George (Culture Club)",Esther Arroyo,9,6,7,8,7,,13.0,30 (6),0,Do You Really Want to Hurt Me,Boy George (Culture Club),,España,Andalucía,Cádiz,F,48,TV
5,13,"Killing Me Softly with His Song, de Lauryn Hill (The Fugees)",Esther Arroyo,8,5,6,8,7,,14.0,27 (7),0,Killing Me Softly with His Song,Lauryn Hill (The Fugees),,España,Andalucía,Cádiz,F,48,TV
5,14,"Two little girls from Little Rock, de Jane Russell con Silvia Abril como Marilyn Monroe (Los caballeros las prefieren rubias) (Trae un amigo)",Esther Arroyo,6,7,6,6,6,,11.0,25 (5),0,Two little girls from Little Rock,Jane Russell con Silvia Abril como Marilyn Monroe (Los caballeros las prefieren rubias) (Trae un amigo),Trae un amigo,España,Andalucía,Cádiz,F,48,TV
5,15,"80 veces, de Rozalén (Training Vip)",Esther Arroyo,11,12,12,12,10,,22.0,47 (12),0,80 veces,Rozalén (Training Vip),Training,España,Andalucía,Cádiz,F,48,TV
